h_signal_variance,h_signal_iqr,h_mean,h_std,h_max,h_min,h_skew,h_kurtosis,h_energy,h_median,h_entropy,h_mean_slope,h_std_slope,v_signal_variance,v_signal_iqr,v_mean,v_std,v_max,v_min,v_skew,v_kurtosis,v_energy,v_median,v_entropy,v_mean_slope,v_std_slope,h_fft_max_freq,h_fft_mean_power,h_fft_peak_power,v_fft_max_freq,v_fft_mean_power,v_fft_peak_power,target
1241.0859459392,68.74149999999999,49.31421180888889,35.22904974504989,102.45,-5.5944,-0.08358156729689212,-1.3761531483719343,4594894.767771216,51.281,6.817709618821124,0.011780560000000002,2.643834626971709,3280.6712386688396,16.025100000000002,-3.154471253557153,57.27714412109633,375.17,-50.055,5.622500120384667,31.75915288999375,4116568.031375505,-12.666,6.200674914360865,0.019140799999999986,4.788353811799258,0.0,4594894.767771214,3805912608.0009956,1.0,4116568.0313755055,274138290.13353264,12
1824.5097413622632,75.0526,-51.16554299440448,42.7142802978379,33.749,-134.13,-0.0715009226977465,-1.2145985456568635,5557470.58662442,-49.447,6.808056134929403,0.009861039999999996,4.235050273121294,11086.51347216756,112.3729,-52.24181211590727,105.29251384674772,400.18,-209.4,2.1017365563448585,6.844420068158284,17283466.227056965,-36.16,6.666731035464879,0.009629850400000044,7.71530862434623,0.0,5557470.58662442,4097036134.125465,1.0,17283466.227056973,4364903471.475804,12
119.67831991735501,18.5008,12.5839650647482,10.939758677290602,47.398,-19.378,-0.11647649774724372,-0.12907810874783898,347821.1553318659,14.864,6.88013210328273,0.012544240000000002,0.8964609366010662,6046.593893825739,10.983,12.205150546762587,77.75984756817454,421.53,-20.933,4.539150951321422,19.31201636513689,7750645.051712292,-3.6693,5.410110486732794,0.008390079999999977,4.380413549910974,0.0,347821.1553318658,247827574.97118375,3.0,7750645.051712294,514588542.3761318,12
1177.1666697778066,60.844350000000006,-41.665241889688254,34.30986257299505,34.222,-106.17,-0.07251879130043133,-1.0235254939345353,3644361.9734315528,-45.64,6.804165988887745,0.00544384,3.435374074747405,3515.7036113774398,53.5134,-32.989160055475615,59.29336903379196,335.76,-98.641,4.056903954233382,21.31071186138899,5759589.353971578,-43.417,6.729754789957872,0.01236735999999999,4.951080832137579,0.0,3644361.9734315523,2716829813.3939347,0.0,5759589.353971575,1703166614.3091395,12
115.95921723004899,13.914250000000001,0.901221103117506,10.768436155266418,45.356,-15.897,1.1194705948250192,2.3038076170139394,146081.04230014837,-0.94909,6.81804438936393,0.016571200000000005,0.9600465378617259,4571.993032395932,18.205515000000002,23.32349059002398,67.61651449458137,388.77,-18.638,4.561725370772633,20.084294876398335,6400088.785369285,10.313,5.9402050026636495,0.015088080000000002,3.877170006958065,1.0,146081.04230014834,50218359.75654808,0.0,6400088.785369284,851337402.80431,12
73.59371732081432,10.7174,-1.015260854765787,8.578678063712049,13.432,-36.355,-1.1647263103488255,2.0818804283142995,93355.21437696663,-0.058644,6.7371896630762205,0.009351807999999996,0.7017338743561153,3466.3618288587763,43.61605,37.8535495669864,58.87581701224006,372.68,-10.12,4.300959895006396,20.24786844218491,6128965.557642521,31.817,6.496300013573222,0.011512319999999986,3.9217164712219423,1.0,93355.21437696663,30296956.537845116,0.0,6128965.557642521,2242476184.084979,12
272.1656998499179,23.388849999999998,16.83603993365308,16.497445252217627,57.976,-9.9614,0.7260174061806158,-0.4370398682893568,695078.0435623464,12.284,6.747703239772498,0.006948559999999998,1.3657891760953527,6535.808292830152,7.122200000000001,20.969772330935246,80.84434607831368,431.62,-24.288,4.459664182292284,18.536301487899564,8726400.095196202,4.5213,5.373382424656513,-0.008515999999999935,4.518950358736324,0.0,695078.0435623464,443603040.06567377,0.0,8726400.095196202,688180005.00297,12
100.61590393652546,15.776249999999997,10.163906678657074,10.030747925081432,34.997,-7.9527,0.46120764004380954,-0.8355433286369438,255105.04953912817,8.7184,6.763238374012202,0.008872055999999996,0.8822379270231911,2404.181821244706,45.852500000000006,-33.537164776978415,49.03245681428482,294.04,-111.26,3.3014568764281984,19.397348424681017,4414682.976396157,-34.838,6.792891973601256,0.00923743999999998,5.020915173829215,0.0,255105.04953912817,161672426.69688308,0.0,4414682.976396159,1760221449.0418081,12
80.31074587714701,14.903349999999998,9.990928660271784,8.961626296445697,43.783,-9.5058,0.4963414825497148,0.08114214074005055,225341.8811161057,8.2043,6.823506677868648,0.011913040000000001,0.809266756091749,2530.7546894571688,25.004,1.5568318225419668,50.306606817168344,357.53,-29.459,5.769464664701465,35.15730516046481,3169006.1968908417,-3.2835,6.1223081116010505,0.01366640000000001,4.120142563414556,0.0,225341.88111610574,156216295.6677673,1.0,3169006.1968908403,317715715.08894974,12
2426.5004270462773,30.6825,18.206788473437246,49.25952118165865,167.32,-30.41,1.4626022651604464,0.8922046821991745,3450242.4545270186,0.39225,6.433928422602146,0.001963200000000006,2.007253239739183,1420.147718788757,66.66786,32.56349759104716,37.684847336678395,117.01,-11.914,0.6232141511369381,-1.0344660588342685,3103141.8967827656,19.688,6.617118985129971,0.002964399999999995,3.3786696367485387,1.0,3450242.4545270186,1044782844.9616803,0.0,3103141.8967827642,1659497912.8231153,1
7250.194021149788,135.66421804,-56.96716878810552,85.14807115343123,124.51,-160.73,0.47792107904875597,-1.1171715053923383,13129810.878443744,-118.54,6.761598542865577,-0.0032051199999999992,4.680726802028797,3056.582873837492,101.45175,-52.47379856354916,55.286371501822146,50.934,-148.93,-0.4065473497693244,-1.297222305429089,7268413.094316309,-36.831,6.634834206682386,0.004293200000000001,4.555099381715905,0.0,13129810.878443748,5078832515.639689,0.0,7268413.094316307,4309229526.851152,1
9489.26266531311,164.02994999999999,-81.63089216946442,97.41284651067902,113.8,-184.78,0.5183840992956279,-1.1726730757252746,20207234.39234149,-154.43,6.8373922655090995,-0.0064462399999999885,5.6014982406387634,210973.56192562476,788.19,598.5832530375699,459.31858434601224,1423.2,-145.15,0.0998301864884487,-1.2142067524947198,712163616.401073,581.78,6.851568129550932,-0.16084,40.37104772075211,0.0,20207234.39234149,10428544664.341526,0.0,712163616.4010729,560742848730.5775,1
9772.084086001953,152.080137,-66.16207555179857,98.85385215560369,134.28,-166.3,0.6637012016361082,-0.9024017794199484,17701029.91348214,-133.22,6.8110311027013495,0.005085680000000002,5.148078969613928,93.56076674344096,12.011144999999999,-5.486576336530775,9.672681466038307,26.225,-22.489,0.9626330562171608,0.7257798858874414,154702.77158666553,-8.6654,6.912623136241468,-0.0017851199999999992,0.813266279239753,0.0,17701029.91348214,6850667055.089017,0.0,154702.77158666556,47110473.74066678,1
14854.64814143688,211.389475,-98.08466029896083,121.87964613271932,152.91,-250.36,0.42371108317845335,-1.2336366647987353,30618536.15797668,-161.94,6.7610550257969155,0.008365359999999987,6.593884367341818,50171.10572116353,451.6675,308.9309678177458,223.9890750040357,691.09,-30.495,-0.06397602178605573,-1.2707289082417719,182157420.19606373,329.06,6.815315166575945,-0.002575520000000006,19.570618229701772,0.0,30618536.157976687,15056249537.63197,0.0,182157420.19606376,149361102040.5491,1
164467.3741813936,788.795,-533.6848282733813,405.5457732259006,116.11,-1110.8,0.07719795969395396,-1.5839983387236598,562057874.5083382,-517.78,6.832786926664032,0.062399199999999974,31.61068464344898,8350.093488326129,152.77949999999998,-130.47803032613908,91.3788459564145,16.256,-272.67,0.12174277677484192,-1.3442891809927193,31743636.967529867,-130.87,6.854281467528182,-0.0010723999999999933,7.791290679926442,0.0,562057874.5083382,445742795948.6759,0.0,31743636.967529863,26643385187.05598,1
39220.30873018769,389.3647,-209.9640096578737,198.04117937991504,86.592,-495.84,0.104090742224359,-1.6373199343776312,104214797.79633103,-295.27,6.768843417635443,0.049856,14.194628562431658,67408.79649365903,416.885,371.74152979216626,259.63204057600257,806.79,-65.734,-0.1356356544638297,-1.1370145615495304,257206302.39381474,382.9,6.883353503355064,-0.2994239999999999,22.94077918051333,0.0,104214797.79633102,68992889660.15764,0.0,257206302.39381468,216270250373.2893,1
10858.97005892253,169.89557499999998,-77.16428266986412,104.20638204506733,175.93,-191.78,0.5683742628754712,-0.8955606157677467,21033434.0201754,-139.79,6.829634550300677,-0.011298399999999993,5.717719653623028,90843.362655039,538.395,402.49163846522777,301.4023268905517,941.43,-100.41,0.08046527712762779,-1.2075228877145288,316306444.9935178,375.95,6.8561979255172085,0.07814320000000002,26.775177101103598,0.0,21033434.020175405,9318526958.05561,0.0,316306444.99351776,253529409288.39206,1
15025.788278298145,208.47367,-94.29495214948041,122.5797221333861,183.16,-237.42,0.5005865997168886,-1.1125856856554044,29920575.175242852,-180.48,6.809158231105574,0.007426719999999978,6.4007836933172335,114214.05401631973,561.6000000000001,435.8209652278178,337.9556983042596,1021.3,-203.03,0.03497129872633376,-1.1625193825448212,380496613.65328145,404.54,6.861654072781919,0.16322399999999992,29.098318317347164,0.0,29920575.17524285,13915265862.903934,0.0,380496613.6532814,297256154930.6607,1
8586.66899048481,125.26310000000001,-37.307511023980815,92.66428109301238,179.11,-139.91,0.8560886651007227,-0.1746498346540406,12483127.730980866,-62.765,6.758831462123805,0.000748188000000016,3.0599837877480227,163.0462068098562,18.5575,16.998261811191046,12.768954804910862,47.081,-9.5481,-0.06617060379889761,-0.5997540119364677,565435.8763759768,18.463,6.892998416886373,-0.018968,1.0319765450376792,1.0,12483127.730980858,4959376688.235158,0.0,565435.876375977,452192804.6427152,1
576.6478869661487,45.11045,18.21565081151079,24.013493851710724,52.226,-40.284,0.024462007655802958,-1.3293557127186397,1136480.7346377564,6.5051,6.62030645193268,-0.007773599999999993,1.553105907704067,5983.53138073289,75.0,2.1921558649080777,77.35328939827245,162.08,-81.05,1.0174010795421042,-0.2762278498070101,7491409.497014245,-2.7905,6.732831857835424,-0.008289600000000003,2.9494179738249384,0.0,1136480.7346377561,519282879.2819231,1.0,7491409.497014245,3173081734.6187468,2
40079.662871535904,363.616,-226.73933389560352,200.19905811850342,17.969,-609.0,-0.43654316965876233,-1.1626113373459275,114454475.89710432,-198.0,6.7103040863706145,0.015642399999999997,17.31765243694967,3407.3809549835437,69.18255,36.65822448473222,58.37277580331043,178.07,-29.755,1.1766022852628368,0.170078203305005,5943759.178073062,9.0571,6.542479697498983,0.010319200000000013,2.192396685826705,0.0,114454475.8971043,80457836873.6609,0.0,5943759.17807306,2103088129.8391995,2
134.13616656032323,17.197400000000002,4.796224275139888,11.581716909004607,31.444,-22.332,0.07989929669637517,-0.736974620186273,196582.05725606327,3.6929,6.817789085940959,-0.0189416,0.9908272598268469,5011.374898011858,68.10644094999999,49.22211498241408,70.79106510013716,201.09,-76.417,0.8130390662932346,-0.24034293947663343,9300173.568193665,41.794,6.6608341037991945,-0.02154719999999998,4.674909085439819,3.0,196582.0572560632,46164445.889559574,0.0,9300173.568193667,3791710407.0468183,2
4284.721632430062,132.4555,78.8000333948841,65.45778511705129,173.87,-13.606,0.025349445583319166,-1.7185226655005201,13128202.7862266,63.521,6.719694319849915,-0.0014744799999999942,4.920462374596191,9468.309621578403,117.08600000000001,-11.008670347322145,97.3052394353891,205.52,-137.37,0.9084862985621698,-0.23809246061359346,11996465.05593741,-4.6962,6.783068281163322,-0.0012613600000000076,4.637154766482905,0.0,13128202.786226604,9717788046.094799,1.0,11996465.055937413,5421859666.768577,2
1154.812080546233,47.01175,-16.227093545163868,33.98252610601856,27.619,-84.734,-0.8132630937848906,-0.7804116138217605,1774081.4374826346,-0.20404,6.566997473081781,-0.010365599999999996,1.0690763362934352,93034.33003685706,507.65999999999997,469.83299401278975,305.0152947588974,985.16,-108.55,-0.3910576203585777,-0.874103715920215,392535492.74714893,524.3,6.908578196472957,-0.032212800000000014,28.064975844203754,1.0,1774081.4374826346,560969108.3464388,0.0,392535492.74714893,345463081884.67194,2
2668.360690156565,106.2275,24.49310491326938,51.65617765724217,105.78,-56.32,0.16380397700010305,-1.426104027863536,4088609.370939681,3.4118,6.7754826270502715,0.002802159999999998,3.111451532370578,44970.80943779447,343.50710000000004,-142.635606441247,212.06322037966527,207.86,-495.16,-0.024499732810819578,-1.315015011137573,81709972.80398363,-61.917,6.7480611678789995,-0.015650400000000002,14.25380345059458,1.0,4088609.370939682,1805842960.681019,0.0,81709972.80398361,31839814236.825726,2
9223.855082105176,200.54295,-132.89517604796163,96.0409031720609,5.8448,-287.1,0.16103720035012337,-1.219607599995552,33633113.606553786,-141.81,6.7842670664994325,0.0014053439999999681,4.083900522735148,18936.648316798914,242.697,61.279366964028775,137.61049493697388,329.0,-92.487,0.6804716159591838,-0.9831442893443723,28387453.224521082,1.2103,6.6441506291648125,-0.0006295199999999568,3.506321829655728,0.0,33633113.606553786,27639682694.4491,1.0,28387453.224521067,12384867158.79214,2
5242.975317531036,135.0531,59.168305438848925,72.40839259043827,185.03,-24.69,0.5443087690509253,-1.3546877833965991,10938573.47123098,13.242,6.553204328996946,-0.0039947199999999985,5.19270601063808,9571.809482952227,139.5615,-11.943879824140684,97.83562481505511,207.07,-117.63,0.8839485277048348,-0.21917723473541528,12152796.651005384,-8.7088,6.8013351504104715,-0.005509840000000003,3.994656839727965,0.0,10938573.471230982,5478893797.598566,1.0,12152796.651005382,5712144788.822451,2
1417.0536702332406,65.95,-9.110998309752198,37.643773326185574,50.54,-75.429,-0.3933744760185401,-1.1650011835889713,1876580.0145023682,0.29035,6.7827184972367345,0.006031039999999985,1.664961866009013,37978.226119878156,351.1557,-140.99276367865707,194.88003006947162,164.81,-458.3,-0.18495956206882644,-1.3873222842169843,72379339.09755936,-82.144,6.750312184339842,-0.008412000000000034,13.303914389729396,1.0,1876580.014502368,926928980.5690219,0.0,72379339.09755935,31110591355.21132,2
1069.577930664296,62.858000000000004,-0.5090642166266991,32.704402313210004,51.284,-57.017,-0.16883384319910338,-1.2448100202085057,1338366.1833782233,2.5896,6.888570876513434,-0.00606280000000001,1.6534280964642762,10186.938578578429,129.12900000000002,36.29739095691446,100.93036499774698,263.92,-71.354,1.140684603148005,-0.09138087510513904,14392053.400240758,-1.5631,6.572890556718221,0.0043999200000000085,2.771838742898826,1.0,1338366.183378223,693666305.2480128,1.0,14392053.40024076,5590937334.859245,2
10390.149625744296,161.278,33.55423024140688,101.93208339744801,140.46,-158.66,-0.482300088566532,-1.0670294721364424,14406561.027039886,3.7077,6.800211041264037,0.0015266400000000318,3.8992224791731567,7818.593643480002,90.7285,35.054250619664266,88.42281178225448,245.28,-50.704,1.4732082349627953,0.7516716355024982,11318290.056612777,-1.3284,6.356543476598389,-0.0027631199999999865,2.5996893802008936,1.0,14406561.02703989,6389653249.052139,1.0,11318290.05661278,3780344841.1708784,3
10591.30956837291,152.74085,62.624217944124695,102.91408828908173,213.78,-134.07,-0.4439136402895144,-1.0699816644985694,18155890.904099163,122.53,6.755592777997143,0.003054447999999991,5.768763201916447,8997.538728105215,73.58574999999999,2.3745359176658694,94.85535687616813,234.37,-115.47,1.2446397513268224,0.7288034247216006,11262974.613310806,-3.2994,6.608659737875794,0.001690456000000016,4.03161564067363,1.0,18155890.90409916,6263536153.686059,1.0,11262974.613310805,4772863777.552401,3
11801.26641666257,192.6105,69.64298874516388,108.63363391078552,207.96,-101.75,-0.061995479831553534,-1.7114856609642937,20830916.784825005,8.0955,6.750305467874877,0.02497200000000002,5.950865865227267,6878.1694950736455,78.628,69.01144522340529,82.93473033098766,261.69,-11.403,1.3306264815456168,0.22090732385615386,14562577.082687784,34.621,6.540409817060683,-0.019074400000000002,2.3214254135302497,1.0,20830916.784825,7916344752.644887,0.0,14562577.082687784,7453441792.482672,3
11787.172464712974,205.42399999999998,55.3281064372502,108.56874534005159,192.73,-120.01,0.13804511504000025,-1.6865198933150107,18575313.155132476,3.9593,6.745686317485931,-0.0066040000000000074,5.056319387758411,13031.346775555035,108.0456,62.19534685907275,114.15492444723984,457.01,-34.21,1.3750258941318003,0.7856452842467982,21141409.541040737,0.046515,6.236772443827453,-0.004927120000000002,3.8892499496491397,1.0,18575313.155132473,7800472074.46884,1.0,21141409.54104074,6356877456.6344385,3
14393.56763503171,197.3382,82.83109138928856,119.97319548562383,243.12,-99.976,-0.07015300885351514,-1.6664317594357745,26589451.227051258,95.812,6.776752026172733,0.0164312,6.951574669294096,6433.378665667153,44.067,70.01425540119904,80.20834536173373,277.76,-11.215,1.5450566130809993,1.1938875032093197,14180553.655939402,47.282,6.605780406466895,-0.018357599999999974,2.9138858416880526,0.0,26589451.227051258,10737455742.648857,0.0,14180553.655939402,7671628578.432435,3
14987.917406356828,216.1915,68.85939522781774,122.4251502198663,218.9,-122.43,-0.14354849075696013,-1.566759200791528,24681646.68058954,73.443,6.825259765983342,0.03141200000000004,5.697930165877267,7625.626759039353,84.90500000000002,120.8961206155076,87.32483472093922,306.27,-14.204,0.28671833040908784,-0.5106843312353888,27824114.92238731,113.79,6.8615475785805895,-0.0408144,5.624320398769757,1.0,24681646.680589538,10341446885.984224,0.0,27824114.92238731,22873854264.38318,3
34167.54556396747,354.6836,148.971943578737,184.84465251655908,406.05,-115.75,0.11491848525801585,-1.755733327684425,70506592.10752994,18.405,6.647291428342468,0.007660879999999995,11.518808034150933,6549.879798040583,95.7425,9.665081219344524,80.9313276676009,201.9,-64.533,1.3173669784066955,0.4487520147471238,8310760.284864407,-8.0674,6.7414912169711325,-0.006544799999999998,2.913781723847572,0.0,70506592.10752992,34731503751.36529,1.0,8310760.284864404,3354254414.409787,3
5632.671343847941,119.09,-111.95349475219822,75.05112486730589,29.343,-222.21,0.2981798472872706,-1.2321626066541602,22725986.670179106,-122.14,6.899561222631764,-0.007695199999999977,6.388112155539309,228242.3585981658,847.6699999999998,702.9540255875299,477.7471701623839,1527.3,-122.13,-0.20155672329373436,-1.0401508143963867,903705787.5805372,766.22,6.887615971754721,-0.14515999999999996,43.243139181191864,0.0,22725986.670179103,19615073038.60068,0.0,903705787.5805371,773336420814.7639,3
14605.48717089218,263.956,65.71909444868105,120.85316367763063,227.54,-99.418,0.03368957781326949,-1.6387389233293783,23674532.6691046,9.6056,6.804922829683546,0.032044799999999984,5.605439790589714,6919.816515613739,88.47349999999997,106.91473918465228,83.18543451598806,283.63,-18.108,0.4498509742515475,-0.5192275488068043,22956573.041140486,91.767,6.837984735004903,-0.07360479999999998,5.028870620124562,1.0,23674532.66910459,10107112432.830912,0.0,22956573.04114048,17889153107.71473,3
20494.167794474644,302.3115,88.61765984012789,143.1578422388192,272.65,-102.44,0.19358033286533324,-1.7422915690603422,35462419.04494909,12.09,6.765147415277776,0.052807999999999994,7.2211443664068655,12776.9410324945,177.672,180.39969929256594,113.03513185065296,331.37,-58.299,-0.6778873489455686,-0.8276883055579694,56696561.66421574,206.9,6.922189679173911,-0.15528799999999998,9.654896050438532,1.0,35462419.044949085,14119272354.844435,0.0,56696561.66421574,50931473149.13896,3
1964.6989902008174,32.60875,-3.103879751398885,44.32492515730644,98.15,-96.749,0.9822830275436218,0.5250670730969258,2469890.657699664,-8.9241,6.683793304945468,0.0030887840000000054,1.5447934699478665,7942.500219782801,113.542,-6.107339756994402,89.1207058981402,181.94,-102.8,0.9741689930875254,-0.21227449695112277,9982729.573181398,-8.2997,6.805128859429322,0.0004967200000000049,3.35349361841587,1.0,2469890.6576996637,702057282.4076552,1.0,9982729.573181396,4094116443.6358175,4
2117.430232281781,57.819900000000004,-19.201656270983214,46.015543377013174,89.294,-73.707,0.8379689090132971,-0.11933580517364017,3110153.428624293,-11.236,6.737427303318896,0.004657839999999997,2.52126071487548,6793.960698147716,86.89500000000001,9.905832380655475,82.42548573194892,211.09,-81.217,1.2868815553058162,0.5076287836982734,8621999.85284,-6.4266,6.68629034101089,0.012225600000000014,3.100634217590957,1.0,3110153.428624293,1049739248.7468704,1.0,8621999.852839999,3049454072.0118036,4
15869.727792850697,245.02760499999997,-137.4881195536371,125.9751078302801,61.615,-287.8,0.3307217488393237,-1.663786002158073,43500661.224868625,-205.9,6.78446194247491,-0.015010399999999981,8.272185903324894,15233.95290158461,222.9635,162.1963035891287,123.42590044874945,381.43,-77.363,-0.05083951613753761,-1.2384767299844457,51968533.843251325,171.23,6.86539626532052,0.06509039999999995,11.083076144578909,0.0,43500661.224868625,29583187326.77152,0.0,51968533.8432513,41171484312.97459,4
18413.204910853696,274.64935,-128.095996833733,135.69526488000122,65.389,-281.48,0.054168184075691427,-1.8258708651223445,43562058.43391747,-75.92,6.739078855932419,0.0161688,8.241204987133482,20075.087013822744,202.88000000000002,223.0427661710632,141.68658021782707,428.3,-57.264,-0.6178892396625163,-0.8807280289031159,87348776.35638294,274.81,6.933010432471991,-0.137256,12.258976764634198,0.0,43562058.43391747,25679451002.13982,0.0,87348776.35638294,77855787970.11543,4
4287.664329464004,87.3545,-16.177170220623502,65.48025908213867,131.0,-103.04,0.7751129021165688,-0.2978841242340349,5691255.822429602,-9.7018,6.811265023521336,0.008402640000000008,1.7380444213160986,13565.249756119509,177.935,-30.184449259792167,116.46995215985756,203.69,-177.4,0.4881896006362558,-0.971755914587928,18109914.767278828,-8.1263,6.853200115107463,-0.004261279999999965,3.3730046198617223,1.0,5691255.822429602,2383426919.6770477,1.0,18109914.76727883,8622463453.228165,4
6644.895911426788,127.3239,-36.795560919264574,81.51623096921735,110.06,-151.25,0.28491453096291125,-1.1994879957674067,10006510.327702414,-43.459,6.833442607357976,0.010824000000000018,4.293777739113882,16665.424930176054,188.87760000000003,-43.90059376338928,129.09463555925186,165.68,-225.01,0.05682278928095752,-1.2983677825741191,23259451.515755687,-7.0132,6.702892268782459,-0.0067519999999999985,6.71939596193096,1.0,10006510.327702416,4220268865.8999763,1.0,23259451.515755694,10936451398.915945,4
9079.650228795537,178.65329,-81.7155234940048,95.28719866170658,89.497,-194.09,0.26387163282813086,-1.5162076120334438,19712103.33787718,-139.88,6.75604353149089,0.021426400000000012,5.75556728601116,5449.744015584435,64.2075,7.12108729304556,73.82238153557792,190.07,-100.48,1.2516287102498873,0.7815406819909558,6881067.828674331,-4.4439,6.623183586435861,-0.07953599999999994,2.4517978055262013,0.0,19712103.33787718,10450179587.969109,1.0,6881067.828674331,1821931990.4004977,4
5201.5707545982295,102.37134999999999,-39.63624719024781,72.12191591047917,105.42,-135.07,0.5775641498253898,-0.7586023693090804,8472526.160251744,-56.671,6.830834373205585,0.0425784,2.1655367718370107,5263.732265315899,82.18595,48.102678257394075,72.55158347903854,221.16,-25.079,1.137007496810258,0.035448424453329075,9479577.50098369,15.946,6.527422815423403,-0.0722064,3.2046106438253084,1.0,8472526.160251746,2896288552.0245996,0.0,9479577.500983693,3621205194.77895,4
3960.3522367768546,58.902,11.036047471622702,62.93132953288731,159.55,-100.71,0.4141152626561254,-0.2652876113796645,5106765.372296529,3.5559,6.671895778502387,0.006484080000000017,2.161085249003166,14226.842983640989,172.856,155.14892093525177,119.27633035787524,527.91,-38.574,0.29298605890869467,-0.35387024313507265,47910836.34441852,175.75,6.853553593884357,-0.13864,7.997557721050835,2.0,5106765.372296529,1572244003.74948,0.0,47910836.34441853,37671432770.62645,4
8412.06828517487,153.17100000000002,121.87034332294165,91.71732816199385,320.38,-28.707,0.14138635479200728,-0.9716870904222739,29103825.532399997,122.57,6.86575425337667,0.020231999999999993,9.09412116357332,124745.00170626974,557.4649999999999,539.960305811351,353.19258444405335,1159.2,-97.806,-0.28217537339679477,-0.8800442802670432,520793969.0812549,590.0,6.9004459161626395,-0.18284,32.80561934029391,0.0,29103825.5324,23243990462.66544,0.0,520793969.0812549,456287202905.33606,4
4565.665916976972,31.06915,4.250173677378098,67.56971153539855,178.61,-97.378,1.5474180404745992,1.65232292857152,5734246.096474327,-5.5652,6.429178393313839,-0.0014097600000000058,2.1155168241161055,3517.4732326910253,113.03765,50.43682746282973,59.30828974680542,140.12,-50.842,-0.012952270859828597,-1.4065512056675993,7582744.84330506,55.22,6.78105009609143,0.0038807040000000143,2.1434121715415424,1.0,5734246.096474325,1271925542.166252,0.0,7582744.843305061,3981164672.339939,5
13763.477953264633,190.019585,-90.31287973764988,117.31785010502296,166.92,-219.91,0.6318643516051979,-0.9444711307705447,27421787.64391458,-170.39,6.845984512513192,0.004373111999999969,6.692618893843098,466571.9506073692,1297.53,890.3082290007993,683.0607224891278,2040.3,-146.04,0.03474490354598977,-1.4057847771534966,1575285087.2356203,958.05,6.818160582541488,-0.10903199999999998,57.64829303109386,0.0,27421787.643914588,12764799582.200033,0.0,1575285087.2356203,1240496074859.2778,5
27883.114524743534,240.15670000000003,-105.31147696243006,166.9823778868403,251.82,-296.33,0.8321347512493124,-0.41028661416988177,48756000.75264472,-128.13,6.8960626572837205,0.014883200000000034,8.72041195728035,35248.51764673701,376.59,198.08760837729812,187.7458858317194,532.4,-72.324,-0.045990471654836496,-1.6493098655292506,93183510.01745795,153.81,6.745140903533774,-0.008587200000000007,13.03422145938597,0.0,48756000.752644725,17356654827.220383,0.0,93183510.01745798,61408605666.17883,5
14468.44027442557,135.57580000000002,-44.86263263549161,120.28482977676599,224.06,-169.23,1.0553487229314977,-0.0016086071866920904,20617851.197847217,-106.15,6.841714654245473,0.00667360000000001,4.41778423013112,117150.0058502951,646.2145,427.24018086330926,342.27183034876697,995.78,-105.11,0.04851733686301559,-1.4264850438126597,374904906.6710049,451.28,6.810409659135374,-0.24606399999999998,28.19109310944537,1.0,20617851.197847214,7522578523.3485,0.0,374904906.6710049,285666161939.7095,5
11297.591289667946,110.10844999999999,-28.22836405435652,106.29012790314981,247.2,-134.0,1.3746903911615278,0.8338753269860164,15130134.215393394,-88.003,6.844056508866731,-0.04282000000000002,3.8386728910637378,289490.12677633466,996.3300000000002,694.5093119504396,538.0428670434491,1591.1,-116.62,0.04191697909643441,-1.4089297925962847,965563472.2639219,742.1,6.820706899878667,-0.12113600000000006,44.873760768161745,1.0,15130134.215393396,5312070133.579932,0.0,965563472.2639221,754867565907.0758,5
7012.658700729039,32.361000000000004,22.751967631814548,83.74161868944879,247.18,-80.237,1.815390592248159,1.9759091782296627,9420418.725542068,-2.1181,6.190312810187195,0.026312000000000016,2.3448409018952816,42564.70226039925,431.7685,241.25990728217425,206.3121476316876,533.37,-18.174,0.011280981345935245,-1.7401136993114565,126064577.44787541,204.77,6.697611847087506,-0.05988399999999999,15.051682197214085,1.0,9420418.725542067,1878714379.2752855,0.0,126064577.44787544,91092984785.0651,5
14127.025156292377,212.01349999999996,143.86215696722624,118.85716283124201,375.52,-26.632,0.3221834886973631,-1.126677987048021,43564005.04980757,127.51,6.792512939651922,-0.004243200000000013,9.15042913328951,64548.10656992775,514.4685,314.30484664268585,254.06319404811032,667.76,-28.09,-0.09397576954893659,-1.703763572458767,204332889.63445553,411.69,6.7381553091432576,-0.101352,18.80079104965929,0.0,43564005.04980756,32389761820.68654,0.0,204332889.6344556,154602593602.66037,5
21466.95268366892,220.6662,-90.23825194244606,146.5160492358053,196.67,-281.81,0.4858676193303266,-0.9943198744523691,37041978.39141891,-124.48,6.855136780632469,-0.03148000000000004,8.390317412143594,396252.0535547564,1202.2700000000002,767.3588306155076,629.4855467401586,1847.2,-175.63,0.17408533888796127,-1.4420258564735475,1232349627.226423,709.67,6.765851532711654,0.14450400000000008,52.199806478844195,0.0,37041978.3914189,12743712550.770506,0.0,1232349627.2264223,921534523595.0077,5
7058.955418687082,32.7556,11.52167086541167,84.01758993619778,257.24,-103.38,1.7600197102139423,2.259279114497266,8996822.102090664,-13.303,6.421852400890607,0.008174559999999997,2.190740526022744,14343.190961378072,253.47075,146.58021764852117,119.76306175686254,285.74,-27.802,-0.21696156508284395,-1.7743538392954856,44822017.91024965,230.35,6.735378630508088,-0.014908000000000015,8.13676644073589,1.0,8996822.102090664,1915290915.548758,0.0,44822017.91024966,33625236207.974678,5
